created_at,text
Mon Oct 26 01:45:54 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:45:54 +0000 2020,"Não, lá irão tomar a vacina da Astra zenica, pois nem eles confiam na própria vacina..."
Mon Oct 26 01:45:54 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:45:54 +0000 2020,"eu dou meu braço
minha bunda
meu pescoço

o que a ciência chinesa quiser que eu dê eu dou https://t.co/jertPpran0"
Mon Oct 26 01:45:55 +0000 2020,"RT @JacBolsonaro: ""País que oferece vacina ao Brasil, tem primeiro que vacinar em massa sua população” -Jair Bolsonaro. https://t.co/gn2P4S…"
Mon Oct 26 01:45:55 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:45:56 +0000 2020,"RT @JornalDaCidadeO: Eles não querem mais seguir o que diz a OMS? 

https://t.co/rxQAdepnq4"
Mon Oct 26 01:45:58 +0000 2020,"Exame de sangue, OBV

Vacina nem dói"
Mon Oct 26 01:45:58 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:45:58 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:45:58 +0000 2020,"RT @GeanLoureiro: Independente de qm estará prefeito, de governos, entes externos, Floripa tem q garantir imunização dos seus habitantes. P…"
Mon Oct 26 01:45:59 +0000 2020,#DoriaVaiCair #DoriaTemQueCair
Mon Oct 26 01:45:59 +0000 2020,"@laurafontix Acho que deviam estar distribuindo a vacina na porta, só pode"
Mon Oct 26 01:45:59 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:45:59 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:00 +0000 2020,"RT @BobjeffHD: Nosso presidente Messias Bolsonaro reiterou ser contra a obrigatoriedade para vacinação da população. O PTB também é contra,…"
Mon Oct 26 01:46:02 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:03 +0000 2020,amanhã vou tomar vacina e chorar igual uma putinha
Mon Oct 26 01:46:03 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:03 +0000 2020,"Enquanto a gente só fica com os buracos e podridão na terra de onde se tira o manganês, ferro, etc, etc... As veias… https://t.co/S784laUgun"
Mon Oct 26 01:46:03 +0000 2020,"RT @folha: 💉 O GOVERNADOR, O PRESIDENTE E A VACINA 💉

Você se lembra? Em 2008, a animosidade política não impediu que um governador de São…"
Mon Oct 26 01:46:04 +0000 2020,"@vmatheus154 @jairbolsonaro NEM VEM CARA, VACINA É TD MENTIRA PARA PODER ARRECADAR DINHEIRO DA POPULAÇÃO"
Mon Oct 26 01:46:04 +0000 2020,@EmbaixadaChina Seria interessante a embaixada fazer uma declaração sobre os comentários inapropriados do president… https://t.co/STEGrgd7ek
Mon Oct 26 01:46:04 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:07 +0000 2020,RT @CarlosUtiike: China fecha acordo com a Sueca AstraZeneca para fornecer vacina contra covid-19 para população chinesa.  Saiu na Folha Po…
Mon Oct 26 01:46:09 +0000 2020,"RT @liberdademedico: Datena tá muito longe de ser um jornalista que eu gosto, mas fez o papel sério de questionar a obrigatoriedade e a efi…"
Mon Oct 26 01:46:10 +0000 2020,"Vacina russa + remédio venezuelano = tchau, covid!"
Mon Oct 26 01:46:10 +0000 2020,RT @Fabiopf08Fabio: Bolsonaro veta a vacina mas libera dez agrotóxicos da China https://t.co/NPccod85n7
Mon Oct 26 01:46:10 +0000 2020,Digamos que o contrato que o Dória assinou com a Sinovac não tenha sido pra desenvolver vacina contra o flango flit… https://t.co/t4L9U9buXK
Mon Oct 26 01:46:11 +0000 2020,"RT @gleisi: Os problemas do povo ñ fazem parte da agenda de Bolsonaro: preço da comida, renda, emprego, vacina contra covid-19. Sua priorid…"
Mon Oct 26 01:46:11 +0000 2020,"RT @IRINEUDESOUZAT1: ESTÁ EXPLICADO O PROFESSOR DE HISTÓRIA, DIRETOR DO BUTANTÃ
DIMAS TADEU COVAS, IRMÃO DE BRUNO COVAS. DIRETOR DO BUTANTÃ…"
Mon Oct 26 01:46:11 +0000 2020,#JornalDaRecord #JornalNacional #AlertaNacional #fantastico
Mon Oct 26 01:46:11 +0000 2020,RU TOMO ATÉ AQUELA QUE ENFIA DENTRO DO NARIZ SE FOR DA CHINA IRMÃO
Mon Oct 26 01:46:14 +0000 2020,"RT @renatorgomesof1: Enqto não houver demonstração mínima de força institucional por quem efetivamente tem o poder real (das armas),esse es…"
Mon Oct 26 01:46:14 +0000 2020,RT @jose_simao: Bolsonaro faz post com cão:”vacina obrigatória só no Faísca”. No caso dele morder o cachorro!
Mon Oct 26 01:46:15 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:16 +0000 2020,"@ggukhello Tem umas vacinas q ardem ent vacina, mas é mt de boa sempre"
Mon Oct 26 01:46:16 +0000 2020,"RT @BobjeffHD: Na ADI que apresentamos, afirmamos que em um cenário de insegurança que pode colocar não só a saúde, mas a própria vida em r…"
Mon Oct 26 01:46:17 +0000 2020,"RT @jairbolsonaro: - Boa noite a todos.
- Vacina obrigatória só aqui no Faísca. https://t.co/GSnqIapxJe"
Mon Oct 26 01:46:17 +0000 2020,RT @ValeriaBnews: Então
Mon Oct 26 01:46:17 +0000 2020,RT @marcos_AntCost: Ué... vaCHINA nos brasucas 🇧🇷 e Vacina SUECA nos Chineses ❓ pode isso ⁦⁦@minsaude⁩ ❓ pensa que brasileiro é trouxa ⁉️⁦@…
Mon Oct 26 01:46:18 +0000 2020,U
Mon Oct 26 01:46:18 +0000 2020,@MinYoongurte SIM!!! assim q tiver vacina quero geral no wabar
Mon Oct 26 01:46:20 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:20 +0000 2020,@sinngularitytae Vacina
Mon Oct 26 01:46:20 +0000 2020,RT @DebinhaSeabra: Ninguem quer vacina! #DoriaVaiCair https://t.co/2fUkddnRZ7
Mon Oct 26 01:46:22 +0000 2020,"RT @MarleneFFL: China fecha acordo com a Sueca AstraZeneca para fornecer vacina contra covid-19 para população chinesa

A CHINA COMPROU VAC…"
Mon Oct 26 01:46:22 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:22 +0000 2020,"RT @liberdademedico: Datena tá muito longe de ser um jornalista que eu gosto, mas fez o papel sério de questionar a obrigatoriedade e a efi…"
Mon Oct 26 01:46:22 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:23 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:46:23 +0000 2020,#DoriaTemQueCair hoje
Mon Oct 26 01:46:23 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:23 +0000 2020,"RT @HumbertoReisJr: 👑Efeito colateral da vacina chinesa pode ser pior que a Covid-19, diz neurocirurgião - https://t.co/oET5oyYen8"
Mon Oct 26 01:46:24 +0000 2020,"RT @biabionica: Vacina russa + remédio venezuelano = tchau, covid!"
Mon Oct 26 01:46:25 +0000 2020,"RT @BrazilFight: ATÉ QUANDO PERMITIREMOS QUE O STF GOVERNE O BRASIL, A MANDO DOS PARTIDOS DE ESQUERDA, DERROTADAS NAS ELEIÇÕES DE 2018?
htt…"
Mon Oct 26 01:46:25 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:25 +0000 2020,Acho q prefiro morrer pela vacina chinesa do que pelo descaso desse governo de merda
Mon Oct 26 01:46:27 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:27 +0000 2020,RT @GFiuza_Oficial: O STF vai aprovar a obrigatoriedade da vacina no grito? O único FATO hoje é q a taxa de letalidade e os grupos vulneráv…
Mon Oct 26 01:46:27 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:46:27 +0000 2020,"@ggukhello sla tipo, eu sinto uma dorzinha no começo mas eu não ligo de tirar sangue nem vacina
na verdade várias v… https://t.co/BB5P57VnMZ"
Mon Oct 26 01:46:27 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:27 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:29 +0000 2020,"RT @BrazilFight: ATÉ QUANDO PERMITIREMOS QUE O STF GOVERNE O BRASIL, A MANDO DOS PARTIDOS DE ESQUERDA, DERROTADAS NAS ELEIÇÕES DE 2018?
htt…"
Mon Oct 26 01:46:29 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:34 +0000 2020,"RT @BrazilFight: ATÉ QUANDO PERMITIREMOS QUE O STF GOVERNE O BRASIL, A MANDO DOS PARTIDOS DE ESQUERDA, DERROTADAS NAS ELEIÇÕES DE 2018?
htt…"
Mon Oct 26 01:46:34 +0000 2020,"@AlexMavignier Precisão Das Trenas Chinesas.
Imagine a Vacina Dentro De Vc. https://t.co/5Op2Q261UR"
Mon Oct 26 01:46:34 +0000 2020,RT @nikolas_dm: Por um Brasil que esquerdista toma vacina primeiro e se muda pra Cuba.
Mon Oct 26 01:46:35 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:46:36 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:46:38 +0000 2020,"RT @alwaysb4d: Os cara pagando milhoes em vacina e comprei uma por 3 conto, tudo otario https://t.co/KTsXGcixxb"
Mon Oct 26 01:46:39 +0000 2020,"RT @JornalDaCidadeO: Uma discussão absolutamente inócua

https://t.co/dg3TMlQncA"
Mon Oct 26 01:46:40 +0000 2020,@ggukhello Vacina com crtz
Mon Oct 26 01:46:40 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:46:41 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:41 +0000 2020,sai a vacina mas não acaba essas cobranças
Mon Oct 26 01:46:42 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:43 +0000 2020,"Joe Biden, Kamala Harris e Andrew Cuomo precisam parar de fazer política com a vida das pessoas, minando a confianç… https://t.co/wERGPKWAJF"
Mon Oct 26 01:46:43 +0000 2020,"RT @RafaelFontana: Não, meu senhor, nada disso.
O senhor não foi eleito para nada. A sua sanha totalitária precisa ser contida. https://t.c…"
Mon Oct 26 01:46:43 +0000 2020,cara toda vez que eu tomo vacina eu saio bem assim: https://t.co/mAfFQst5xB
Mon Oct 26 01:46:44 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:45 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:46:45 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:45 +0000 2020,RT @bernardokuster2: Outro resultado muito possível seria a obrigação “branca”: o STF decidiria que ninguém é obrigado a tomar a vacina con…
Mon Oct 26 01:46:45 +0000 2020,"RT @oatila: Temos 6 meses de adianto pra saber que o inverno que vem vai ser complicado. No começo do ano, desperdiçamos 3 meses de aviso.…"
Mon Oct 26 01:46:46 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:46 +0000 2020,@piordrag ja ta marcado o próximo rolê pos vacina então
Mon Oct 26 01:46:46 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:47 +0000 2020,@gazetadopovo https://t.co/Q2BbEaNlK9
Mon Oct 26 01:46:48 +0000 2020,Acabei de ver uma estrela cadente caindo...E qual foi o meu pedido? Que a vacina contra o CORONA VÍRUS viesse ainda em 2020 🥺🤣
Mon Oct 26 01:46:49 +0000 2020,mete a vacina do covid em mim e eu digo se esperava ou não
Mon Oct 26 01:46:49 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:46:50 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:50 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:51 +0000 2020,Vai chegar a vacina e os caras vão estar batendo pênaltis ainda
Mon Oct 26 01:46:52 +0000 2020,Nesse ritmo a vacina chega antes do fim das cobranças
Mon Oct 26 01:46:52 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:52 +0000 2020,"Vacina do covid: a
Eu: bota tudo em mim"
Mon Oct 26 01:46:52 +0000 2020,RT @Jambock67: Praticamente só o Brasil discute a obrigatoriedade da vacina. https://t.co/czYnGNU5K6
Mon Oct 26 01:46:54 +0000 2020,RT @alanaddsousa: quando a vacina sair
Mon Oct 26 01:46:54 +0000 2020,"RT @Luis_R_Oficial: Se o vírus veio da China e funciona, por que a vacina não funcionaria? 

Dilma Rousseff

#DoriaVaiCair"
Mon Oct 26 01:46:56 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:57 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:58 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:58 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:46:58 +0000 2020,acho q vacina ate pq eu gosto de tirar sangue
Mon Oct 26 01:46:59 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:46:59 +0000 2020,"RT @alwaysb4d: Os cara pagando milhoes em vacina e comprei uma por 3 conto, tudo otario https://t.co/KTsXGcixxb"
Mon Oct 26 01:46:59 +0000 2020,"Bolsonaro querendo me impedir de tomar a vacina da China, mas ele não consegue nem mudar um prédio de lugar. Enfim,… https://t.co/nVrWMMJQPT"
Mon Oct 26 01:46:59 +0000 2020,RT @rodrigorotzsch: Nesse ritmo a vacina chega antes do fim das cobranças
Mon Oct 26 01:47:00 +0000 2020,RT @rodrigorotzsch: Nesse ritmo a vacina chega antes do fim das cobranças
Mon Oct 26 01:47:01 +0000 2020,"@MrciaAbreu10 @_ccc_00_ @oatila Até agora não houve imunidade de rebanho, vide a volta da epidemia na Europa. A vac… https://t.co/LN6Sueeznf"
Mon Oct 26 01:47:01 +0000 2020,"RT @MajorVitorHugo: Qdo vejo a dupla @jdoriajr e @RodrigoMaia agindo na mesma direção - nesse momento, no q tange à vacina - enxergo o pior…"
Mon Oct 26 01:47:01 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:47:01 +0000 2020,"RT @Luis_R_Oficial: Se o vírus veio da China e funciona, por que a vacina não funcionaria? 

Dilma Rousseff

#DoriaVaiCair"
Mon Oct 26 01:47:01 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:47:01 +0000 2020,"@bernardokuster2 No final, se isso acontecesse, e acho que não vai pois não tem lógica obrigar ou deixar pros estad… https://t.co/44Qp8JQIqJ"
Mon Oct 26 01:47:03 +0000 2020,#ForaBolsonaro
Mon Oct 26 01:47:04 +0000 2020,"RT @minc_rj: Vacina Não, Agrotóxico Sim. BolsoVirus é contra vacinação compulsória. Insano Tirano defende liberdade do indivíduo não ter no…"
Mon Oct 26 01:47:04 +0000 2020,@luzzofhell @g1 como assim nem pra vacina sua v**** ta me difamando kkkkkkkkkkkkkkkkk vo te mata
Mon Oct 26 01:47:04 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:47:05 +0000 2020,"eu amo tirar sangue e tomar vacina, sou normal?"
Mon Oct 26 01:47:05 +0000 2020,"#TemMétodo: Já está no ar mais um Tem Método, podcast da BandNews FM com @andreazzaeditor e @ibrandao.

No capítulo… https://t.co/rmLywdh5g8"
Mon Oct 26 01:47:06 +0000 2020,RT @TiaDoZap5: Qual sua opinião sobre tomar a vacina?
Mon Oct 26 01:47:07 +0000 2020,"RT @cartamaior: Espanha decreta toque de recolher em todo país p/conter a 2ª onda; Itália fecha bares às 18 hs,interdita cines e teatros, p…"
Mon Oct 26 01:47:08 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:47:08 +0000 2020,"RT @Debora_D_Diniz: Arroz é comida de sobrevivência. 
Vacinação é esperança de futuro. 

No mesmo dia, Bolsonaro ironizou os dois. Mandou c…"
Mon Oct 26 01:47:08 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:47:08 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:47:10 +0000 2020,@ggukhello vacina
Mon Oct 26 01:47:11 +0000 2020,RT @BobjeffHD: Freixo quer vacina obrigatória. Rede quer vacina obrigatória. O Psol quer vacina obrigatória. Gleisi e o PT querem vacina ob…
Mon Oct 26 01:47:11 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:47:13 +0000 2020,RT @CarlaZambelli38: Análise independente da Universidade de Bristol divulgada em 22/10 mostra que Vacina de Oxford está no caminho certo.…
Mon Oct 26 01:47:13 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:47:14 +0000 2020,"RT @biabionica: Vacina russa + remédio venezuelano = tchau, covid!"
Mon Oct 26 01:47:16 +0000 2020,RT @DebinhaSeabra: Ninguem quer vacina! #DoriaVaiCair https://t.co/2fUkddnRZ7
Mon Oct 26 01:47:18 +0000 2020,vacina desmaio toda vez
Mon Oct 26 01:47:19 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:47:20 +0000 2020,"RT @oiIuiz: Ou seja, a única chance do STF prender o André do Rap é se ele não quiser tomar a vacina. https://t.co/xjRyQD1UzG"
Mon Oct 26 01:47:20 +0000 2020,"RT @PocMenLgbt: Meus anticorpos reagindo a vacina da covid-19. 
 https://t.co/VwBTedKFPi"
Mon Oct 26 01:47:21 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:47:24 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:47:24 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:47:25 +0000 2020,"RT @Luis_R_Oficial: Se o vírus veio da China e funciona, por que a vacina não funcionaria? 

Dilma Rousseff

#DoriaVaiCair"
Mon Oct 26 01:47:26 +0000 2020,@_LuisaFonseca ......
Mon Oct 26 01:47:28 +0000 2020,Vai faísca estraçalha a cara desse M3RD4 na mordida
Mon Oct 26 01:47:30 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:47:30 +0000 2020,"Preciso ir em um show da marilia mendonça chorar as mágoas quando houver vacina, porque nunca vi todas as músicas m… https://t.co/MTJ2dHMRf1"
Mon Oct 26 01:47:31 +0000 2020,RT @galinharafinh4: a vacina chinesa  https://t.co/HPTFG9Bdq8
Mon Oct 26 01:47:32 +0000 2020,A vacina vai sair e os caras ainda vão ta batendo pênalti
Mon Oct 26 01:47:34 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
